"id";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
40797;0,5;"Good";"D";"SI1";63,5;57;1169;5,05;5,09;3,22
40798;0,43;"Ideal";"F";"VVS2";62,2;55;1169;4,83;4,85;3,01
40799;0,43;"Premium";"F";"VVS2";61,6;60;1169;4,82;4,86;2,98
40802;0,43;"Ideal";"F";"VVS2";61,8;57;1169;4,83;4,85;2,99
40803;0,51;"Ideal";"F";"SI2";60,5;55;1169;5,17;5,21;3,14
40804;0,41;"Good";"E";"VVS1";60,4;61;1169;4,76;4,81;2,89
40805;0,43;"Ideal";"H";"VVS1";62,3;54;1169;4,85;4,84;3,02
40806;0,63;"Premium";"E";"SI2";58,9;59;1169;5,64;5,6;3,31
40809;0,51;"Very Good";"H";"SI1";62;57;1170;5,11;5,19;3,19
40810;0,51;"Good";"E";"SI1";63,6;59;1170;5,13;5,06;3,24
40811;0,52;"Ideal";"G";"SI2";61,5;56;1170;5,15;5,19;3,18
40812;0,54;"Ideal";"I";"SI1";60;59;1170;5,29;5,31;3,18
40813;0,54;"Ideal";"I";"SI1";62,4;55;1170;5,19;5,23;3,25
40814;0,52;"Good";"F";"SI2";61,5;60,5;1170;5,11;5,16;3,16
40816;0,32;"Ideal";"E";"IF";62,6;55;1170;4,41;4,38;2,75
40818;0,32;"Ideal";"E";"IF";61,9;56;1170;4,42;4,4;2,73
40819;0,32;"Premium";"E";"IF";61,6;58;1170;4,39;4,38;2,7
40820;0,39;"Ideal";"D";"VS1";62;57;1170;4,71;4,67;2,91
40821;0,51;"Ideal";"E";"SI2";63;56;1170;5,14;5,12;3,23
40824;0,39;"Premium";"G";"VVS1";60,4;59;1170;4,75;4,72;2,86
40825;0,39;"Ideal";"D";"VS1";60,3;56;1170;4,77;4,71;2,86
40826;0,52;"Very Good";"G";"SI1";63,5;58;1170;5,14;5,1;3,25
40827;0,48;"Premium";"F";"SI1";61,1;61;1170;5,05;5;3,07
40828;0,5;"Very Good";"G";"SI1";60,8;63;1171;5,08;5,11;3,1
40829;0,57;"Very Good";"G";"SI2";60,5;56;1171;5,41;5,44;3,28
40830;0,32;"Very Good";"D";"IF";62;56;1171;4,39;4,43;2,73
40832;0,46;"Very Good";"G";"VS2";61,3;56;1172;4,98;5;3,06
40833;0,4;"Ideal";"G";"VVS2";61,5;57;1172;4,74;4,76;2,92
40834;0,55;"Very Good";"J";"VS2";61,7;54;1172;5,29;5,34;3,28
40835;0,56;"Good";"E";"SI2";63,5;57;1172;5,21;5,24;3,32
40836;0,51;"Good";"G";"SI1";63,7;55;1172;5,07;5,1;3,24
40839;0,5;"Premium";"H";"SI1";62,9;58;1172;5,04;5,01;3,16
40840;0,5;"Premium";"F";"SI2";61,4;61;1172;5,14;5,09;3,14
40841;0,52;"Very Good";"E";"SI2";62,7;56;1173;5,07;5,1;3,19
40842;0,57;"Very Good";"I";"SI1";61,8;57;1173;5,31;5,34;3,29
40843;0,4;"Very Good";"G";"IF";62,3;59;1173;4,67;4,7;2,92
40844;0,4;"Very Good";"G";"IF";61,8;58;1173;4,69;4,73;2,91
40845;0,58;"Very Good";"F";"SI2";63;56;1173;5,34;5,26;3,34
40848;0,38;"Ideal";"D";"VVS1";62;57;1173;4,6;4,69;2,88
40851;0,55;"Ideal";"G";"SI2";62,1;56;1173;5,25;5,28;3,27
40852;0,54;"Ideal";"F";"SI2";61;56;1173;5,24;5,29;3,21
40853;0,57;"Ideal";"I";"SI1";62,5;55;1173;5,28;5,32;3,31
40855;0,5;"Ideal";"G";"SI1";62,2;56;1173;5,13;5,08;3,17
40856;0,49;"Very Good";"D";"SI1";58,6;60;1174;5,14;5,2;3,03
40858;0,34;"Ideal";"D";"VVS2";61,3;56;1174;4,48;4,52;2,76
40859;0,34;"Ideal";"F";"VVS1";61,6;56;1174;4,5;4,53;2,78
40863;0,52;"Very Good";"E";"SI2";62,4;59;1175;5,13;5,16;3,21
40864;0,56;"Very Good";"I";"SI1";61,8;56;1175;5,22;5,3;3,25
40865;0,52;"Very Good";"H";"SI1";59,3;59;1175;5,25;5,28;3,12
40866;0,55;"Ideal";"F";"SI2";62,4;56;1175;5,22;5,26;3,27
40867;0,55;"Ideal";"F";"SI2";62,3;57;1175;5,22;5,27;3,27
40874;0,5;"Fair";"H";"VS2";65,1;59;1175;5,02;5,06;3,28
40876;0,5;"Very Good";"I";"VS2";61,7;58;1176;5,08;5,13;3,15
40879;0,38;"Ideal";"E";"VVS2";61,6;55;1176;4,72;4,67;2,89
40880;0,33;"Ideal";"D";"VVS1";61;55;1176;4,52;4,47;2,74
40883;0,38;"Ideal";"E";"VVS2";61,9;57;1176;4,65;4,63;2,87
40884;0,38;"Ideal";"E";"VVS2";61,6;55;1176;4,66;4,63;2,86
40886;0,57;"Premium";"F";"SI2";61,7;59;1176;5,34;5,31;3,29
40888;0,56;"Premium";"G";"SI1";61,7;58;1176;5,31;5,29;3,27
40890;0,56;"Fair";"F";"SI1";61,6;61;1176;5,38;5,21;3,26
40891;0,5;"Fair";"E";"SI1";65;58;1176;4,98;4,9;3,21
40892;0,38;"Ideal";"E";"VVS2";62;57;1176;4,62;4,61;2,86
40893;0,51;"Premium";"E";"SI2";61,8;58;1177;5,08;5,11;3,15
40894;0,51;"Ideal";"E";"SI2";62,7;53;1177;5,09;5,12;3,2
40895;0,42;"Ideal";"E";"VS1";60,6;57;1177;4,84;4,86;2,94
40896;0,44;"Ideal";"H";"IF";61,9;54;1177;4,9;4,95;3,05
40897;0,44;"Ideal";"H";"IF";61,4;55;1177;4,92;4,95;3,03
40899;0,41;"Ideal";"D";"VS2";61,7;55;1177;4,8;4,76;2,95
40900;0,47;"Very Good";"H";"VS2";57,2;60;1178;5,18;5,21;2,97
40901;0,45;"Ideal";"H";"VVS1";61,8;57;1178;4,92;4,95;3,05
40903;0,54;"Ideal";"H";"SI1";62,1;56;1178;5,18;5,26;3,24
40904;0,47;"Ideal";"I";"IF";62,2;55;1178;4,99;5,01;3,11
40907;0,55;"Very Good";"J";"VS2";62,9;54;1179;5,23;5,29;3,31
40908;0,46;"Very Good";"G";"VS1";61,4;59,7;1179;4,94;4,97;3,05
40909;0,56;"Very Good";"H";"SI1";61,2;57;1179;5,28;5,31;3,24
40911;0,42;"Good";"G";"VVS1";63,6;55;1179;4,75;4,78;3,03
40912;0,42;"Premium";"G";"VVS1";60,2;59;1179;4,82;4,84;2,91
40913;0,42;"Ideal";"G";"VVS1";61,6;55;1179;4,82;4,85;2,98
40917;0,42;"Premium";"G";"VVS1";59,3;59;1179;4,9;4,92;2,91
40918;0,42;"Ideal";"G";"VVS1";60,6;56;1179;4,86;4,88;2,95
40919;0,39;"Ideal";"E";"VVS1";60,4;56;1179;4,76;4,78;2,88
40921;0,29;"Very Good";"E";"VS1";60,4;58;499;4,28;4,33;2,6
40923;0,3;"Ideal";"F";"SI1";62,3;53,9;499;4,28;4,31;2,68
40924;0,3;"Ideal";"F";"SI1";62,2;54,2;499;4,31;4,34;2,69
40925;0,3;"Ideal";"F";"SI1";62;55,1;499;4,29;4,32;2,67
40926;0,3;"Ideal";"E";"SI1";62,1;58;499;4,27;4,29;2,66
40928;0,3;"Ideal";"E";"SI1";62,4;57;499;4,27;4,29;2,67
40929;0,3;"Ideal";"E";"SI1";61,6;54;499;4,32;4,35;2,67
40930;0,3;"Ideal";"E";"SI1";62,3;56;499;4,29;4,32;2,68
40931;0,3;"Ideal";"E";"SI1";62,3;57;499;4,29;4,31;2,68
40933;0,3;"Ideal";"E";"SI1";62,1;56;499;4,31;4,36;2,69
40934;0,3;"Ideal";"E";"SI1";62,2;55;499;4,29;4,33;2,68
40935;0,24;"Good";"E";"VVS1";63,8;56;499;3,95;3,98;2,53
40936;0,26;"Good";"F";"VS1";63,1;57;499;4,04;4,07;2,56
40937;0,32;"Ideal";"J";"SI1";62,3;57;499;4,44;4,33;2,73
40939;0,23;"Very Good";"D";"VVS2";59,6;61;499;3,99;4,03;2,39
40940;0,25;"Very Good";"I";"VVS2";62,1;56;500;4,03;4,05;2,51
40942;0,27;"Ideal";"H";"VS1";62,3;54;500;4,16;4,19;2,6
40943;0,27;"Ideal";"H";"VS1";62,2;55;500;4,15;4,18;2,59
40944;0,23;"Premium";"H";"VVS2";59,2;61;500;4,04;4;2,38
40946;0,31;"Very Good";"F";"VS2";62,7;57;500;4,31;4,36;2,72
40947;0,3;"Good";"F";"SI1";63,6;55;500;4,28;4,33;2,74
40948;0,3;"Good";"F";"SI1";63,5;57;500;4,24;4,27;2,7
40949;0,3;"Good";"F";"SI1";63,5;59;500;4,19;4,22;2,67
40951;0,42;"Premium";"D";"VS1";60,8;59;1179;4,79;4,85;2,93
40952;0,42;"Ideal";"D";"VS1";61,1;57;1179;4,81;4,84;2,95
40953;0,42;"Ideal";"D";"VS1";61,5;54;1179;4,79;4,84;2,96
40954;0,42;"Ideal";"G";"VVS1";61,6;55;1179;4,81;4,87;2,98
40955;0,42;"Premium";"D";"VS1";60,8;60;1179;4,84;4,87;2,95
40957;0,42;"Ideal";"G";"VVS1";60;57;1179;4,84;4,86;2,91
40958;0,42;"Ideal";"G";"VVS1";61,2;57;1179;4,78;4,82;2,94
40959;0,42;"Premium";"G";"VVS1";62,7;58;1179;4,74;4,79;2,99
40960;0,45;"Very Good";"F";"VS1";62,1;59;1179;4,85;4,81;3
40961;0,42;"Ideal";"G";"VVS1";61,2;56;1179;4,85;4,86;2,97
40962;0,42;"Ideal";"G";"VVS1";62;56;1179;4,81;4,84;2,99
40964;0,46;"Good";"G";"VS1";59,5;61,4;1179;4,95;5;2,96
40966;0,49;"Premium";"F";"SI1";58,7;60;1179;5,2;5,15;3,04
40967;0,57;"Very Good";"I";"SI1";62,5;58;1180;5,22;5,27;3,28
40968;0,51;"Very Good";"E";"SI2";58,3;61,9;1180;5,19;5,2;3,04
40969;0,51;"Good";"D";"SI2";63,9;55;1180;5,04;5,1;3,24
40970;0,45;"Good";"H";"VVS1";56,8;64;1180;5,08;4,99;2,86
40971;0,51;"Good";"D";"SI2";63,8;56;1180;5,07;5,09;3,24
40972;0,41;"Ideal";"F";"VS1";61,5;55;1180;4,8;4,83;2,96
40974;0,4;"Ideal";"E";"VS1";59,2;62;1180;4,8;4,83;2,85
40975;0,5;"Ideal";"G";"SI2";60,7;56;1180;5,13;5,18;3,13
40976;0,59;"Good";"I";"SI2";63,9;57;1180;5,3;5,25;3,37
40977;0,41;"Premium";"D";"VVS2";61,9;59;1181;4,78;4,75;2,95
40978;0,41;"Ideal";"D";"VVS2";61,1;56;1181;4,81;4,78;2,93
40981;0,5;"Fair";"F";"SI1";64,7;57;1181;4,99;4,94;3,21
40983;0,5;"Very Good";"E";"SI2";63,3;56;1181;5,09;5,05;3,21
40986;0,5;"Premium";"E";"SI2";61,5;58;1181;5,09;5,03;3,11
40991;0,42;"Ideal";"E";"VS1";61,6;57;1181;4,84;4,8;2,97
40992;0,42;"Premium";"E";"VS1";62,1;55;1181;4,85;4,81;3
40994;0,63;"Premium";"J";"SI1";61,9;59;1181;5,49;5,47;3,39
40995;0,5;"Premium";"E";"SI2";59,4;60;1181;5,21;5,16;3,08
40996;0,5;"Premium";"E";"SI2";61,8;59;1181;5,07;5,03;3,12
40997;0,42;"Very Good";"G";"VVS2";58,5;63;1181;4,9;4,88;2,86
40998;0,5;"Very Good";"H";"SI1";63,1;59;1181;5,02;4,96;3,15
41000;0,49;"Good";"F";"VS1";59,5;62;1182;5,09;5,22;3,06
41001;0,39;"Very Good";"F";"IF";59,9;59;1183;4,78;4,84;2,88
41003;0,39;"Ideal";"E";"VVS1";62,1;54;1183;4,67;4,7;2,91
41004;0,39;"Ideal";"E";"VVS1";60,8;58;1183;4,72;4,76;2,88
41005;0,55;"Ideal";"F";"SI2";61,7;55;1183;5,26;5,28;3,25
41006;0,55;"Ideal";"F";"SI2";61,4;55;1183;5,27;5,29;3,24
41007;0,4;"Very Good";"E";"VVS2";59,8;60;1184;4,8;4,84;2,88
41008;0,41;"Very Good";"E";"VVS1";61,2;62;1184;4,76;4,78;2,92
41009;0,58;"Ideal";"H";"SI1";61,6;57;1184;5,34;5,38;3,3
41010;0,55;"Premium";"E";"SI2";61,9;58;1185;5,2;5,24;3,23
41014;0,44;"Ideal";"H";"IF";61,5;56;1185;4,89;4,93;3,02
41015;0,41;"Very Good";"F";"VVS1";62,7;59;1186;4,75;4,78;2,99
41016;0,51;"Good";"F";"SI1";64;57;1186;5,01;5,06;3,22
41018;0,4;"Ideal";"F";"VVS1";62,2;56;1186;4,71;4,74;2,94
41019;0,55;"Premium";"G";"SI2";60,3;58;1186;5,35;5,33;3,22
41020;0,25;"Premium";"G";"SI2";59;60;1186;5,33;5,28;3,12
41022;0,44;"Very Good";"F";"VVS1";62,1;60;1187;4,84;4,92;3,03
41023;0,5;"Very Good";"G";"SI1";63,3;59;1187;4,99;5,02;3,17
41024;0,5;"Very Good";"G";"SI1";64,1;57;1187;5,04;5,07;3,24
41025;0,5;"Very Good";"G";"SI1";62,9;59;1187;5,04;5,07;3,18
41026;0,41;"Ideal";"E";"VVS2";62,2;54;1187;4,76;4,79;2,97
41027;0,41;"Ideal";"E";"VVS2";61,5;55;1187;4,79;4,83;2,96
41028;0,41;"Ideal";"E";"VVS2";61,1;56;1187;4,8;4,85;2,95
41029;0,41;"Ideal";"E";"VVS2";61;56;1187;4,79;4,82;2,93
41030;0,41;"Premium";"E";"VVS2";60,9;60;1187;4,81;4,82;2,93
41031;0,41;"Ideal";"H";"IF";61,8;55;1187;4,76;4,79;2,95
41034;0,41;"Ideal";"E";"VVS2";62,3;56;1187;4,75;4,78;2,97
41035;0,41;"Ideal";"E";"VVS2";61,6;56;1187;4,78;4,8;2,95
41036;0,41;"Very Good";"E";"VVS2";62,8;54;1187;4,72;4,77;2,98
41037;0,41;"Ideal";"E";"VVS2";61,9;56;1187;4,75;4,78;2,95
41039;0,41;"Ideal";"E";"VVS2";62;56;1187;4,72;4,76;2,94
41040;0,41;"Ideal";"E";"VVS2";60,9;56;1187;4,75;4,81;2,91
41042;0,41;"Ideal";"E";"VVS2";61,8;57;1187;4,75;4,8;2,95
41043;0,41;"Very Good";"H";"IF";62,9;54;1187;4,71;4,74;2,97
41046;0,31;"Ideal";"E";"IF";60,4;56;1188;4,43;4,38;2,66
41048;0,51;"Ideal";"G";"SI2";62;56;1188;5,13;5,16;3,19
41049;0,44;"Ideal";"G";"SI1";60,9;56;1188;4,88;4,94;2,99
41051;0,5;"Fair";"E";"VS2";65;58;1188;4,96;4,92;3,21
41052;0,5;"Very Good";"F";"I1";63,3;59;1188;5,03;4,99;3,17
41053;0,5;"Good";"E";"SI1";63,6;56;1188;5,03;5;3,19
41054;0,53;"Very Good";"H";"SI1";61,7;55;1189;5,2;5,24;3,22
41055;0,4;"Very Good";"E";"VVS2";62,1;59;1189;4,67;4,7;2,91
41056;0,39;"Ideal";"G";"IF";62,1;53,7;1189;4,67;4,71;2,91
41060;0,5;"Very Good";"D";"SI1";60,7;59;1190;5,11;5,04;3,08
41062;0,5;"Premium";"D";"SI2";62,2;58;1190;5,08;5,14;3,18
41063;0,5;"Good";"D";"SI1";64,1;56;1190;5,03;4,98;3,21
41064;0,49;"Ideal";"H";"SI2";60,7;56;1190;5,13;5,18;3,13
41065;0,4;"Very Good";"E";"VVS1";62,9;56;1191;4,67;4,71;2,95
41066;0,52;"Premium";"F";"SI1";61,5;60;1191;5,15;5,16;3,17
41069;0,54;"Ideal";"G";"SI2";61,4;56;1192;5,27;5,29;3,24
41070;0,51;"Ideal";"H";"SI1";59,9;56;1192;5,19;5,23;3,12
41072;0,41;"Premium";"F";"VVS2";60,1;58;1192;4,83;4,79;2,89
41073;0,41;"Ideal";"F";"VVS2";60,6;57;1192;4,86;4,81;2,93
41074;0,41;"Ideal";"F";"VVS2";60,1;57;1192;4,85;4,83;2,91
41077;0,41;"Premium";"F";"VVS2";60,3;58;1192;4,83;4,79;2,9
41082;0,41;"Premium";"F";"VVS2";60,1;59;1192;4,82;4,79;2,89
41084;0,41;"Ideal";"F";"VVS2";61,7;56;1192;4,81;4,78;2,96
41085;0,41;"Ideal";"F";"VVS2";61,4;56;1192;4,81;4,76;2,94
41089;0,41;"Ideal";"F";"VVS2";62,5;56;1192;4,75;4,72;2,96
41091;0,41;"Ideal";"F";"VVS2";62,3;56;1192;4,77;4,73;2,96
41092;0,41;"Ideal";"F";"VVS2";61,7;57;1192;4,8;4,73;2,94
41093;0,42;"Very Good";"H";"VVS1";62,2;56;1193;4,78;4,81;2,98
41096;0,53;"Premium";"H";"SI1";60,9;60;1193;5,26;5,19;3,18
41097;0,57;"Ideal";"G";"SI2";61,6;54;1193;5,35;5,37;3,3
41100;0,38;"Ideal";"F";"IF";61;56;1193;4,68;4,7;2,86
41102;0,51;"Fair";"F";"SI1";65,2;57;1193;5,03;5,09;3,3
41106;0,51;"Very Good";"E";"SI2";61,6;57;1195;5,17;5,19;3,19
41107;0,35;"Ideal";"E";"VVS1";62,1;57;1195;4,52;4,55;2,81
41108;0,59;"Ideal";"F";"SI2";61,7;54;1195;5,4;5,46;3,35
41110;0,54;"Premium";"G";"SI2";61,4;59;1195;5,24;5,21;3,21
41113;0,59;"Premium";"E";"SI2";60,8;56;1195;5,43;5,4;3,29
41115;0,51;"Premium";"H";"SI1";60,4;58;1195;5,21;5,19;3,14
41116;0,44;"Ideal";"F";"VVS2";60,9;55;1196;4,92;4,96;3,01
41120;0,41;"Ideal";"F";"VVS1";61,6;55;1196;4,79;4,82;2,96
41121;0,63;"Ideal";"H";"SI2";61,7;55;1196;5,51;5,56;3,41
41122;0,58;"Ideal";"J";"VS2";62,8;57;1196;5,33;5,28;3,33
41123;0,44;"Premium";"H";"VVS1";60,1;58;1196;4,96;4,92;2,97
41124;0,6;"Premium";"D";"SI2";62;57;1196;5,43;5,35;3,34
41125;0,6;"Premium";"D";"SI2";62;57;1196;5,43;5,35;3,34
41126;0,5;"Fair";"E";"SI1";66,4;58;1196;4,98;4,87;3,27
41127;0,52;"Premium";"G";"SI2";58,8;62;1196;5,31;5,3;3,12
41129;0,58;"Very Good";"G";"SI2";59,5;59;1197;5,41;5,45;3,23
41130;0,41;"Very Good";"G";"IF";60,9;59;1197;4,8;4,85;2,94
41131;0,35;"Ideal";"E";"IF";61,4;56;1197;4,53;4,56;2,79
41132;0,35;"Ideal";"E";"IF";62,2;56;1197;4,51;4,52;2,81
41133;0,42;"Very Good";"D";"VVS1";61,4;55;1197;4,82;4,86;2,97
41136;0,5;"Very Good";"G";"SI1";60;63;1197;5,06;5,1;3,05
41137;0,5;"Very Good";"G";"SI1";62,8;61;1197;4,99;5,01;3,14
41139;0,5;"Good";"G";"SI1";63,9;57;1197;5,02;5,06;3,22
41141;0,5;"Very Good";"G";"SI1";62,9;59;1197;5,06;5,09;3,19
41142;0,56;"Very Good";"H";"SI1";61,3;60;1197;5,23;5,28;3,22
41144;0,56;"Ideal";"H";"SI1";61,7;56;1197;5,26;5,3;3,26
41145;0,5;"Very Good";"G";"SI1";62,6;56;1197;5,06;5,1;3,18
41146;0,5;"Good";"G";"SI1";62,5;64;1197;4,93;4,99;3,1
41147;0,5;"Very Good";"F";"SI1";61;60;1197;5,08;5,11;3,11
41148;0,39;"Ideal";"D";"VS2";61,4;56;1197;4,71;4,73;2,9
41150;0,52;"Ideal";"G";"SI1";61,1;55;1197;5,22;5,26;3,2
41151;0,6;"Fair";"G";"SI1";65,7;55;1197;5,31;5,23;3,46
41152;0,45;"Good";"D";"VS2";63,7;61;1197;4,81;4,73;3,04
41154;0,43;"Very Good";"D";"VS1";61,2;58;1199;4,82;4,88;2,97
41157;0,48;"Good";"G";"VS1";58,6;62;1199;5,14;5,2;3,03
41158;0,52;"Good";"E";"SI2";60,5;62;1199;5,15;5,2;3,13
41160;0,38;"Ideal";"D";"VVS2";61,5;57;1200;4,63;4,67;2,86
41161;0,38;"Ideal";"F";"VVS1";61,9;54;1200;4,67;4,7;2,9
41162;0,38;"Ideal";"D";"VVS2";61,3;56;1200;4,63;4,73;2,87
41163;0,38;"Very Good";"D";"VVS2";61,9;56;1200;4,63;4,65;2,87
41164;0,52;"Very Good";"E";"SI2";62,9;56;1200;5,08;5,12;3,21
41165;0,38;"Ideal";"F";"VVS1";62,2;57;1200;4,64;4,68;2,9
41166;0,38;"Very Good";"D";"VVS2";60;62;1200;4,7;4,73;2,83
41167;0,38;"Ideal";"D";"VVS2";61,5;56;1200;4,64;4,66;2,86
41168;0,38;"Premium";"F";"VVS1";61,6;58;1200;4,63;4,66;2,86
41169;0,38;"Premium";"F";"VVS1";59,2;58;1200;4,76;4,8;2,83
41170;0,38;"Ideal";"E";"VVS1";61,3;55;1200;4,67;4,72;2,88
41171;0,39;"Ideal";"G";"IF";61,4;54;1200;4,71;4,73;2,9
41172;0,4;"Premium";"G";"VVS1";61,5;58;1200;4,74;4,69;2,9
41174;0,4;"Ideal";"G";"VVS1";62,4;57;1200;4,78;4,74;2,97
41175;0,4;"Ideal";"G";"VVS1";61,6;57;1200;4,76;4,75;2,93
41176;0,4;"Ideal";"G";"VVS1";61,2;56;1200;4,79;4,75;2,92
41177;0,4;"Premium";"G";"VVS1";60,9;57;1200;4,8;4,76;2,91
41180;0,4;"Premium";"D";"VS1";59,2;59;1200;4,81;4,79;2,84
41181;0,4;"Premium";"D";"VS1";60,9;58;1200;4,81;4,78;2,92
41183;0,4;"Premium";"D";"VS1";62,5;60;1200;4,72;4,66;2,93
41184;0,4;"Ideal";"D";"VS1";62,9;56;1200;4,71;4,67;2,95
41185;0,4;"Ideal";"D";"VS1";59,9;57;1200;4,82;4,77;2,87
41188;0,5;"Very Good";"G";"SI1";60,6;56;1202;5,13;5,16;3,12
41189;0,51;"Premium";"H";"VS2";60,9;60;1202;5,19;5,16;3,15
41190;0,44;"Ideal";"G";"VVS1";61,3;56;1202;4,91;4,93;3,01
41191;0,44;"Ideal";"G";"VVS1";62,3;56;1202;4,85;4,87;3,03
41192;0,59;"Ideal";"I";"SI2";62,8;57;1202;5,33;5,37;3,36
41193;0,48;"Ideal";"I";"IF";61,4;55;1202;5,05;5,08;3,11
41194;0,51;"Good";"D";"SI2";57,7;60;1202;5,31;5,26;3,05
41195;0,47;"Very Good";"G";"VS1";60,5;59,4;1203;5,03;5,08;3,06
41196;0,52;"Good";"D";"SI2";63,7;55;1203;5,1;5,11;3,25
41197;0,51;"Very Good";"F";"SI1";62,5;59;1203;5,08;5,1;3,18
41200;0,32;"Ideal";"F";"IF";61,8;56;1204;4,4;4,44;2,73
41201;0,32;"Ideal";"F";"IF";61,2;56;1204;4,41;4,45;2,71
41203;0,46;"Good";"D";"VS2";63,2;56;1205;4,89;4,92;3,1
41204;0,41;"Ideal";"F";"VVS1";61,2;57;1205;4,79;4,85;2,95
41205;0,53;"Ideal";"H";"SI1";62,2;54;1205;5,18;5,23;3,24
41206;0,53;"Ideal";"H";"SI1";62;54;1205;5,17;5,22;3,22
41209;0,51;"Premium";"E";"SI2";62,7;52;1205;5,15;5,12;3,22
41211;0,51;"Premium";"E";"SI2";60,3;56;1205;5,22;5,19;3,14
41212;0,53;"Premium";"G";"SI1";62,1;62;1206;5,15;5,13;3,19
41213;0,56;"Premium";"E";"SI2";62,6;59;1206;5,2;5,24;3,27
41214;0,52;"Ideal";"H";"SI1";61,5;56;1206;5,16;5,21;3,19
41216;0,4;"Ideal";"F";"VVS1";61,5;56;1206;4,77;4,73;2,92
41218;0,7;"Premium";"G";"I1";62,3;56;1206;5,66;5,61;3,51
41219;0,43;"Premium";"G";"VVS1";62;59;1207;4,8;4,82;2,98
41220;0,43;"Ideal";"G";"VVS1";61,5;56;1207;4,85;4,87;2,99
41221;0,43;"Very Good";"G";"VVS1";62,3;59;1207;4,77;4,83;2,99
41225;0,43;"Premium";"G";"VVS1";60,9;58;1207;4,88;4,91;2,98
41226;0,43;"Ideal";"G";"VVS1";60,5;57;1207;4,86;4,92;2,96
41229;0,43;"Premium";"G";"VVS1";62,2;58;1207;4,78;4,83;2,99
41230;0,4;"Very Good";"E";"IF";62,9;58;1207;4,68;4,77;2,97
41233;0,43;"Ideal";"D";"VS1";61,9;55;1207;4,85;4,87;3,01
41234;0,44;"Ideal";"G";"VVS1";60,3;57;1207;4,92;4,96;2,98
41235;0,33;"Ideal";"E";"VVS1";61,6;56;1207;4,44;4,46;2,74
41236;0,39;"Premium";"E";"VVS2";61,1;59;1207;4,74;4,68;2,88
41237;0,33;"Ideal";"E";"IF";61,9;57;1207;4,45;4,41;2,74
41238;0,33;"Premium";"E";"IF";60,8;58;1207;4,49;4,46;2,72
41239;0,33;"Premium";"D";"VVS1";61,8;58;1207;4,43;4,4;2,73
41241;0,73;"Premium";"F";"I1";59,3;61;1207;5,88;5,75;3,46
41242;0,46;"Premium";"E";"VS2";60,2;60;1208;5,01;4,96;3
41243;0,3;"Fair";"D";"IF";60,5;57;1208;4,47;4,35;2,67
41244;0,46;"Premium";"I";"IF";59,4;60;1208;5,04;5,02;2,99
41246;0,58;"Ideal";"F";"SI2";62,6;57;1208;5,27;5,33;3,32
41247;0,3;"Premium";"D";"IF";62,1;59;1208;4,29;4,27;2,66
41248;0,54;"Ideal";"H";"SI2";61,2;56;1208;5,27;5,24;3,21
41250;0,5;"Very Good";"H";"VS2";63;55;1209;5,05;5,08;3,19
41253;0,3;"Very Good";"F";"SI1";62,8;56;500;4,24;4,26;2,67
41254;0,3;"Very Good";"F";"SI1";61,7;59;500;4,29;4,33;2,66
41255;0,3;"Ideal";"F";"SI1";62,3;54;500;4,27;4,3;2,67
41256;0,3;"Very Good";"F";"SI1";62,9;57;500;4,25;4,27;2,68
41257;0,38;"Premium";"I";"SI2";60;59;500;4,69;4,71;2,82
41258;0,3;"Very Good";"F";"SI1";62,1;61;500;4,25;4,29;2,65
41259;0,3;"Premium";"F";"SI1";60,9;60;500;4,33;4,37;2,65
41262;0,36;"Very Good";"D";"SI2";63;59;501;4,49;4,52;2,84
41263;0,34;"Ideal";"I";"VS1";62;54;501;4,49;4,51;2,79
41264;0,33;"Ideal";"E";"SI1";59,6;57;501;4,49;4,53;2,69
41265;0,31;"Ideal";"H";"VS2";62,1;53,8;502;4,33;4,37;2,7
41266;0,31;"Ideal";"I";"VS1";61,9;53,9;502;4,35;4,38;2,7
41268;0,31;"Ideal";"I";"VS1";61,9;54,5;502;4,33;4,36;2,69
41269;0,31;"Ideal";"I";"VS1";61,3;54;502;4,39;4,46;2,7
41270;0,31;"Ideal";"I";"VS1";61,7;54,6;502;4,38;4,39;2,71
41272;0,28;"Ideal";"I";"VS2";62,4;56;503;4,19;4,22;2,62
41274;0,31;"Ideal";"I";"VS1";61,9;55;503;4,35;4,38;2,7
41275;0,28;"Ideal";"I";"VS1";62;56;503;4,2;4,24;2,62
41276;0,3;"Ideal";"H";"VS1";60,8;57;503;4,31;4,34;2,63
41282;0,58;"Ideal";"F";"SI2";60,9;57;1209;5,4;5,44;3,3
41283;0,39;"Ideal";"G";"IF";60,6;56;1209;4,73;4,76;2,87
41286;0,42;"Premium";"D";"VVS2";59,6;59;1210;4,96;4,9;2,94
41287;0,42;"Ideal";"D";"VVS2";61,7;57;1210;4,82;4,8;2,97
41288;0,42;"Ideal";"D";"VVS2";62;55;1210;4,84;4,81;2,99
41289;0,59;"Very Good";"G";"SI2";60,6;56;1210;5,47;5,48;3,32
41291;0,52;"Ideal";"G";"SI2";62,1;56;1210;5,13;5,18;3,2
41292;0,36;"Ideal";"F";"IF";61,7;55;1210;4,58;4,62;2,84
41293;0,73;"Good";"G";"I1";63,9;55;1210;5,76;5,69;3,65
41294;0,51;"Premium";"E";"SI2";60,7;56;1211;5,21;5,17;3,15
